date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:30	169112/169112	---M--	200	added ('OK')	application/pdf	etag:%22e3e6d9-29498-42d5815812600%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet17.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet17.pdf	(from )
13:52:37	191606/191606	---M--	200	added ('OK')	application/pdf	etag:%22e3e6d4-2ec76-42d580ea66340%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr17.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr17.pdf	(from )
13:52:44	227067/227067	---M--	200	added ('OK')	application/pdf	etag:%22e3e6d6-376fb-42d581628fec0%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet19.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet19.pdf	(from )
13:52:48	104179/104179	---M--	200	added ('OK')	application/pdf	etag:%22e3e608-196f3-42d5829e3a780%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet17.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet17.pdf	(from )
13:52:54	193059/193059	---M--	200	added ('OK')	application/pdf	etag:%22e3e6d1-2f223-42d580f113300%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr19.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr19.pdf	(from )
13:52:59	29866/29866	---M--	200	added ('OK')	application/pdf	etag:%22e3e5ff-74aa-42d582c648600%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet25d.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet25d.pdf	(from )
13:53:07	190283/190283	---M--	200	added ('OK')	application/pdf	etag:%22e3e603-2e74b-42d581f3854c0%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr17.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr17.pdf	(from )
13:53:14	183296/183296	---M--	200	added ('OK')	application/pdf	etag:%22e3e6a6-2cc00-42d58051cfb40%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/sujet13b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/sujet13b.pdf	(from )
13:53:15	94358/94358	---M--	200	added ('OK')	application/pdf	etag:%22e3e605-17096-42d5824a4e180%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr25d.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr25d.pdf	(from )
13:53:23	219479/219479	---M--	200	added ('OK')	application/pdf	etag:%22e3e6b2-35957-42d57f96e4240%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/corr13b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/corr13b.pdf	(from )
13:53:23	97540/97540	---M--	200	added ('OK')	application/pdf	etag:%22e4008d-17d04-4759145c3a500%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/pb04_s.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/pb04_s.pdf	(from )
13:53:31	105768/105768	---M--	200	added ('OK')	application/pdf	etag:%22e40079-19d28-475914558d540%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/pb04_c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/pb04_c.pdf	(from )
13:53:33	111260/111260	---M--	200	added ('OK')	application/pdf	etag:%22e3e6df-1b29c-42d5813004780%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet10b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet10b.pdf	(from )
13:53:44	62784/62784	---M--	200	added ('OK')	application/pdf	etag:%22e40060-f540-45ffc54dcdac0%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/sujet02a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/sujet02a.pdf	(from )
13:53:50	165065/165065	---M--	200	added ('OK')	application/pdf	etag:%22e3e6d3-284c9-42d5814ca0b00%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet16.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet16.pdf	(from )
13:53:51	175561/175561	---M--	200	added ('OK')	application/pdf	etag:%22e3e6e2-2adc9-42d580bf7be00%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr10b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr10b.pdf	(from )
13:53:56	72800/72800	---M--	200	added ('OK')	application/pdf	etag:%22e40057-11c60-45ffc4cef6f80%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/corr02a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/corr02a.pdf	(from )
13:54:00	56181/56181	---M--	200	added ('OK')	application/pdf	etag:%22e40094-db75-47932d07cad00%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/pb08_s.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/pb08_s.pdf	(from )
13:54:00	49999/49999	---M--	200	added ('OK')	application/pdf	etag:%22e40071-c34f-47932d03fa400%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/pb08_c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/pb08_c.pdf	(from )
13:54:01	194401/194401	---M--	200	added ('OK')	application/pdf	etag:%22e3e6e1-2f761-42d580dc18180%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr16.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr16.pdf	(from )
13:54:15	84386/84386	---M--	200	added ('OK')	application/pdf	etag:%22e3e5f7-149a2-42d582c460180%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet25c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet25c.pdf	(from )
13:54:30	177456/177456	---M--	200	added ('OK')	application/pdf	etag:%22e3e5fd-2b530-42d5823cf4200%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr25c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr25c.pdf	(from )
13:54:31	218464/218464	---M--	200	added ('OK')	application/pdf	etag:%22e3e6b1-35560-42d58067bef00%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/sujet16.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/sujet16.pdf	(from )
13:54:36	133547/133547	---M--	200	added ('OK')	application/pdf	etag:%22e3e6dd-209ab-42d58175a2bc0%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet24.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet24.pdf	(from )
13:54:37	231319/231319	---M--	200	added ('OK')	application/pdf	etag:%22e3e6c3-38797-42d57fb65cc80%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/corr16.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/corr16.pdf	(from )
13:54:57	163036/163036	---M--	200	added ('OK')	application/pdf	etag:%22e3e6cd-27cdc-42d5810cbb440%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr24.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr24.pdf	(from )
13:54:58	124960/124960	---M--	200	added ('OK')	application/pdf	etag:%22e3e5e4-1e820-42d5836868480%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/sujet17b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/sujet17b.pdf	(from )
13:55:01	156118/156118	---M--	200	added ('OK')	application/pdf	etag:%22e3e5f4-261d6-42d581aa16780%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/cor13a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/cor13a.pdf	(from )
13:55:13	264915/264915	---M--	200	added ('OK')	application/pdf	etag:%22e3e5fe-40ad3-42d582819e400%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet13.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet13.pdf	(from )
13:55:19	134358/134358	---M--	200	added ('OK')	application/pdf	etag:%22e3e5e5-20cd6-42d5832977000%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/corr17b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/corr17b.pdf	(from )
13:55:24	138783/138783	---M--	200	added ('OK')	application/pdf	etag:%22e3e64b-21e1f-456ccd85af780%22	http://www.faidherbe.org/~jdebarbieux/a2008/pdf/s0b/corr0c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2008/pdf/s0b/corr0c.pdf	(from )
13:55:29	96354/96354	---M--	200	added ('OK')	application/pdf	etag:%22e3e640-17862-45ffbb0e3ed00%22	http://www.faidherbe.org/~jdebarbieux/a2008/pdf/s11/sujet11.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2008/pdf/s11/sujet11.pdf	(from )
13:55:40	261319/261319	---M--	200	added ('OK')	application/pdf	etag:%22e3e649-3fcc7-456ccd7d1a340%22	http://www.faidherbe.org/~jdebarbieux/a2008/pdf/s0b/sujet0c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2008/pdf/s0b/sujet0c.pdf	(from )
13:55:52	204152/204152	---M--	200	added ('OK')	application/pdf	etag:%22e3e63f-31d78-45ffbb19b0800%22	http://www.faidherbe.org/~jdebarbieux/a2008/pdf/s11/corr11.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2008/pdf/s11/corr11.pdf	(from )
13:55:56	194793/194793	---M--	200	added ('OK')	application/pdf	etag:%22e3e604-2f8e9-42d582b14d480%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet19c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet19c.pdf	(from )
13:55:57	169235/169235	---M--	200	added ('OK')	application/pdf	etag:%22e3e602-29513-42d5821021840%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr19c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr19c.pdf	(from )
13:56:03	69009/69009	---M--	200	added ('OK')	application/pdf	etag:%22e4005f-10d91-45ffc4e3f2100%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/corr04b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/corr04b.pdf	(from )
13:56:11	78884/78884	---M--	200	added ('OK')	application/pdf	etag:%22e4004d-13424-45ffc4ed7b780%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/corr0a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/corr0a.pdf	(from )
13:56:13	99080/99080	---M--	200	added ('OK')	application/pdf	etag:%22e40051-18308-45ffc5973c800%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/sujet0a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/sujet0a.pdf	(from )
13:56:22	111889/111889	---M--	200	added ('OK')	application/pdf	etag:%22e3e5e8-1b511-42d58361bb4c0%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/sujet17.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/sujet17.pdf	(from )
13:56:24	279029/279029	---M--	200	added ('OK')	application/pdf	etag:%22e40048-441f5-45ffc587061c0%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/sujet04b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/sujet04b.pdf	(from )
13:56:29	99832/99832	---M--	200	added ('OK')	application/pdf	etag:%22e3e66c-185f8-4b21923e55040%22	http://www.faidherbe.org/~jdebarbieux/a2011/ptpb07_suj.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/ptpb07_suj.pdf	(from )
13:56:32	133644/133644	---M--	200	added ('OK')	application/pdf	etag:%22e3e5e3-20a0c-42d58321d5e00%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/corr17.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/corr17.pdf	(from )
13:56:33	51606/51606	---M--	200	added ('OK')	application/pdf	etag:%22e3e5e7-c996-42d58386ecc80%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/sujt06.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/sujt06.pdf	(from )
13:56:37	25977/25977	---M--	200	added ('OK')	application/pdf	etag:%22e3e5fa-6579-42d582d67ec40%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet9a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet9a.pdf	(from )
13:56:48	60033/60033	---M--	200	added ('OK')	application/pdf	etag:%22e3e606-ea81-42d5829e3a780%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet19a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet19a.pdf	(from )
13:56:48	115741/115741	---M--	200	added ('OK')	application/pdf	etag:%22e3e5f0-1c41d-42d582f03e900%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/corr06.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/corr06.pdf	(from )
13:56:49	176725/176725	---M--	200	added ('OK')	application/pdf	etag:%22e3e6a3-2b255-4b21923b78980%22	http://www.faidherbe.org/~jdebarbieux/a2011/ptpb07_cor.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/ptpb07_cor.pdf	(from )
13:56:50	111995/111995	---M--	200	added ('OK')	application/pdf	etag:%22e3e5f6-1b57b-42d58256b3ec0%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr9a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr9a.pdf	(from )
13:56:56	25519/25519	---M--	200	added ('OK')	application/pdf	etag:%22e4004a-63af-45ffc54af1400%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/sujet01a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/sujet01a.pdf	(from )
13:57:06	59826/59826	---M--	200	added ('OK')	application/pdf	etag:%22e4004e-e9b2-45ffc4a7dd340%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/cor01a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/cor01a.pdf	(from )
13:57:06	114521/114521	---M--	200	added ('OK')	application/pdf	etag:%22e3e5fb-1bf59-42d582cde9800%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet4.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet4.pdf	(from )
13:57:14	170499/170499	---M--	200	added ('OK')	application/pdf	etag:%22e3e611-29a03-42d581fb266c0%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr19a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr19a.pdf	(from )
13:57:17	167677/167677	---M--	200	added ('OK')	application/pdf	etag:%22e3e60e-28efd-42d581be1d6c0%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/cor4_air.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/cor4_air.pdf	(from )
13:57:30	96007/96007	---M--	200	added ('OK')	application/pdf	etag:%22e3e68a-17707-4b80d15f05440%22	http://www.faidherbe.org/~jdebarbieux/a2011/ptpb15_suj.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/ptpb15_suj.pdf	(from )
13:57:30	151182/151182	---M--	200	added ('OK')	application/pdf	etag:%22e40050-24e8e-45ffc5f882d80%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/sujet17a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/sujet17a.pdf	(from )
13:57:38	131792/131792	---M--	200	added ('OK')	application/pdf	etag:%22e3e69f-202d0-4b80d15b34b40%22	http://www.faidherbe.org/~jdebarbieux/a2011/ptpb15_cor.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/ptpb15_cor.pdf	(from )
13:57:38	197719/197719	---M--	200	added ('OK')	application/pdf	etag:%22e40067-30457-45ffc522e3580%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/corr17a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/corr17a.pdf	(from )
13:57:42	78686/78686	---M--	200	added ('OK')	application/pdf	etag:%22e40019-1335e-49f732608a9c0%22	http://www.faidherbe.org/~jdebarbieux/a2010/ptpb22_suj.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2010/ptpb22_suj.pdf	(from )
13:57:44	32994/32994	---M--	200	added ('OK')	application/pdf	etag:%22e3e679-80e2-4b291460b7280%22	http://www.faidherbe.org/~jdebarbieux/a2011/dm03_suj.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/dm03_suj.pdf	(from )
13:57:55	99372/99372	---M--	200	added ('OK')	application/pdf	etag:%22e3e670-1842c-4b29145fc3040%22	http://www.faidherbe.org/~jdebarbieux/a2011/dm03_cor.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/dm03_cor.pdf	(from )
13:57:58	97610/97610	---M--	200	added ('OK')	application/pdf	etag:%22e3e5ef-17d4a-42d583789eac0%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/sujet22.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/sujet22.pdf	(from )
13:58:07	137191/137191	---M--	200	added ('OK')	application/pdf	etag:%22e3e5eb-217e7-42d58339ad640%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/corr22.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/corr22.pdf	(from )
13:58:07	233569/233569	---M--	200	added ('OK')	application/pdf	etag:%22e40034-39061-49f732654f500%22	http://www.faidherbe.org/~jdebarbieux/a2010/ptpb22_cor.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2010/ptpb22_cor.pdf	(from )
13:58:18	137301/137301	---M--	200	added ('OK')	application/pdf	etag:%22e3e676-21855-4b136fa07ad00%22	http://www.faidherbe.org/~jdebarbieux/a2011/ptpb06_suj.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/ptpb06_suj.pdf	(from )
13:58:27	123373/123373	---M--	200	added ('OK')	application/pdf	etag:%22e3e607-1e1ed-42d582bcbef80%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet25a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet25a.pdf	(from )
13:58:28	59543/59543	---M--	200	added ('OK')	application/pdf	etag:%22e40084-e897-479d8abea52c0%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/pb10_s.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/pb10_s.pdf	(from )
13:58:32	211751/211751	---M--	200	added ('OK')	application/pdf	etag:%22e3e693-33b27-4b136fa633a80%22	http://www.faidherbe.org/~jdebarbieux/a2011/ptpb06_cor.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/ptpb06_cor.pdf	(from )
13:58:42	218391/218391	---M--	200	added ('OK')	application/pdf	etag:%22e3e5f9-35517-42d58229e1500%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr25a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr25a.pdf	(from )
13:58:44	101610/101610	---M--	200	added ('OK')	application/pdf	etag:%22e40091-18cea-479d8ac275bc0%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/pb10_c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/pb10_c.pdf	(from )
13:58:53	151569/151569	---M--	200	added ('OK')	application/pdf	etag:%22e3e67b-25011-4af511e376040%22	http://www.faidherbe.org/~jdebarbieux/a2011/ptpb04_suj.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/ptpb04_suj.pdf	(from )
13:58:55	78686/78686	---M--	200	added ('OK')	application/pdf	etag:%22e3e60c-1335e-42d582b706200%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet24.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet24.pdf	(from )
13:58:57	157496/157496	---M--	200	added ('OK')	application/pdf	etag:%22e3e691-26738-4af511dfa5740%22	http://www.faidherbe.org/~jdebarbieux/a2011/ptpb04_cor.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/ptpb04_cor.pdf	(from )
13:59:08	62033/62033	---M--	200	added ('OK')	application/pdf	etag:%22e400ba-f251-42d5847cf9100%22	http://www.faidherbe.org/~jdebarbieux/a2005/pdf/eia03s.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2005/pdf/eia03s.pdf	(from )
13:59:12	102780/102780	---M--	200	added ('OK')	application/pdf	etag:%22e40099-1917c-47cb8073b5c00%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/pb13_c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/pb13_c.pdf	(from )
13:59:13	124355/124355	---M--	200	added ('OK')	application/pdf	etag:%22e40074-1e5c3-47cb807a62bc0%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/pb13_s.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/pb13_s.pdf	(from )
13:59:21	233569/233569	---M--	200	added ('OK')	application/pdf	etag:%22e3e5f5-39061-42d5822334540%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr24.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr24.pdf	(from )
13:59:21	48995/48995	---M--	200	added ('OK')	application/pdf	etag:%22e400b5-bf63-42d584bcde7c0%22	http://www.faidherbe.org/~jdebarbieux/a2005/pdf/sujet17.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2005/pdf/sujet17.pdf	(from )
13:59:22	86571/86571	---M--	200	added ('OK')	application/pdf	etag:%22e400b4-1522b-42d5847c04ec0%22	http://www.faidherbe.org/~jdebarbieux/a2005/pdf/eia03c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2005/pdf/eia03c.pdf	(from )
13:59:26	83669/83669	---M--	200	added ('OK')	application/pdf	etag:%22e400b2-146d5-42d5843ff0100%22	http://www.faidherbe.org/~jdebarbieux/a2005/pdf/corr17.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2005/pdf/corr17.pdf	(from )
13:59:27	35619/35619	---M--	200	added ('OK')	application/pdf	etag:%22e400b8-8b23-42d5849100040%22	http://www.faidherbe.org/~jdebarbieux/a2005/pdf/sujet04.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2005/pdf/sujet04.pdf	(from )
13:59:27	29631/29631	---M--	200	added ('OK')	application/pdf	etag:%22e3e62e-73bf-4614b41ba1c00%22	http://www.faidherbe.org/~jdebarbieux/a2008/pdf/s14/sujet14b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2008/pdf/s14/sujet14b.pdf	(from )
13:59:39	108332/108332	---M--	200	added ('OK')	application/pdf	etag:%22e400bb-1a72c-42d5842724680%22	http://www.faidherbe.org/~jdebarbieux/a2005/pdf/corr04.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2005/pdf/corr04.pdf	(from )
13:59:39	73573/73573	---M--	200	added ('OK')	application/pdf	etag:%22e4006e-11f65-475f4146cfe80%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/pb05_s.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/pb05_s.pdf	(from )
13:59:40	959/959	---M--	404	error ('Not%20Found')	text/html	etag:%22d1a06f-3bf-42cd0b710e4c0%22	http://www.faidherbe.org/~jdebarbieux/a2010/cor.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2010/cor.a8.delayed	(from )
13:59:41	82821/82821	---M--	200	added ('OK')	application/pdf	etag:%22e40076-14385-475f414117100%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/pb05_c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/pb05_c.pdf	(from )
13:59:50	152806/152806	---M--	200	added ('OK')	application/pdf	etag:%22e3e62c-254e6-4614b43fdf180%22	http://www.faidherbe.org/~jdebarbieux/a2008/pdf/s14/corr14b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2008/pdf/s14/corr14b.pdf	(from )
